,rating,review_text
3569,0,"NÃO COMPREM, A ENTREGA ERA PARA DIA 15.12.17 E ATE HOJE 03.01.18 NÃO RECEBI, E NÃO CANCELAM A COMPRA, NEM DÃO RETORNO. PÉSSIMO ATENDIMENTO TANTO DAS AMERICANAS QUANTO DA MANIA VIRTUAL."
4803,3,"O monitor é muito bom, a imagem é excelente, o único ponto negativo é o fato de não ter HDR."
4096,2,"gostei do produto, há havia comprado e essa foi a terceira vez"
3752,0,"Ola boa tarde, não tem como avaliar, porque até agora não recebi o produto."
5634,4,"Smartphone excelente. Vale muito a pena. ótimo custo beneficio. O design é perfeito, o parelho é muito leve, a câmera apresenta fotos de boa qualidade, tem boa capacidade de armazenamento, ótimo desempenho para os aplicativos, a bateria tem razoável durabilidade dependendo dos programas que utiliza, o carregamento é rápido. Minha única critica ao produto é a falta de um fone de ouvido. No mais, fiquei muito satisfeito como produto."
167,4,"Um ótimo produto, atende super bem. E a entrega chegou antes da data estimada. Estou super satisfeita a loja americana é show só compro nas americana."
4258,0,"Venho informar mais pela quinta vez que não recebi o produto até o momento, ja abrir 4 solicitações pedindo o reembolso sem sucesso.  Att.  Felipe SOUZA"
9728,0,"Não recebi ainda.....Não preciso falar mais nada! Mas paraece que por ter marcado todas a s opções ruins , automaticamente ele não é publicado! Ha Ha Ha!"
9584,3,gostei muito... recomendo o produto e a compra pela internet na americanas.com..... fui muito mais rápida a entrega do que o programado... recomendo o produto e a empresa.
7538,4,"Recomendo! Entrega rápida e ótimo produto, sendo que é possível direcionar a motoca com o cabo."
3270,4,Maravilhoso e quentinho. Entrega econômica super rápida
604,4,"O celular é excelente! Vale cada centavo! Os outros são caros, neste celular não pagamos pela grife, mas em momento algum o torna inferior."
918,0,"Pedi o telefone Prata para a minha esposa e veio o Dourado. E mesmo assim veio danificado, fica reiniciando sempre que esta em uso com algum app."
9925,2,O jogo é bom más pelo preço tão caro não mudou muita coisa.pro os jogos anteriores do FIFA muda mas é.so os elencos e uniformes o resto é igual a todos os outros
6633,4,"""O aparelho de jantar é muito lindo! São de boa qualidade"
6719,4,"Produto top. Comprei pra minha mãe e ela amou,sem falar que chegou antes do prazo. Super recomendo !"
3538,4,"Chegou antes do esperado e tudo certinho, porém não atualizavam o status da entrega, o que deixa apreensivo. De resto tudo certo!"
4253,1,Então esse produto em apenas nem 2 semanas de uso já deu defeito..
3904,0,"NÃO RECEBI O PRODUTO, O PRODUTO FOI DEVOLVIDO PELOS CORREIOS"
4934,2,Equipamento tem boa duração da bateria.  Alcance não corresponde ao proposto:  Alcance dentro da cidade 200 mt. Alcance em local aberto 800 mt.
780,2,"Eu gostei do produto e também fiquei satisfeita com a entrega que ocorreu antes do prazo estipulado, só fiquei surpresa com o tamanho da moto, pois não tinha reparado na descrição do produto e confesso que achei que ela fosse maior. Enfim.."
2448,0,nao gostei da mercadoria na imagem k agente compra a lona da barraca está esticada e quando chega pra agente na realidade a lona da barraca está toda amarrotada
6973,4,"esse cartucho alem de uma exclente qualidade de impressão tem uma boa capacidade de armazenamento de tinta , pois, assim não é preciso voce está abastecendo em vez em quando, esse eu recomendo!"
2813,2,"""Acontece que meu sofá é bem grande, e a capa ficou um pouco pequena"
830,3,"O VR Box mini machuca um pouco no nariz, mas o VR Shinecon 2.0 é ótimo. O manual não explica muita coisa, mas na app store é fácil de baixar o aplicativo para utilizar os óculos."
9184,2,Cumpre o que promete. Poderia produzir menos ruído.
5578,0,Foi entregue na minha casa dia 14/07 e no começo de dezembro ela quebrou e só meu filho de 7 anos que usava. Reclamei e a empresa me disse que só tem 3 meses de garantia. Vou acionar o procon porque isso é um verdadeiro descaso com o consumidor  sendo que na página de compra não tem nada informando que são apenas 3 meses. CADEIRA LIXO!!!!
8514,4,Linda silenciosa e tampa slow... (nao cai fazendo barulho). Não compre nada mais barato que vai arrepender.
2942,3,"O produto é ótimo, leve e eficiente, o único contra é que você vai precisar de um termômetro tradicional para poder calibrar o digital."
5948,3,"O rastreamento do produto não acompanha o pedido. Recebi meu produto, e logo em seguida, um telefonema da loja responsável pra confirmar a entrega. Dois dias depois, ainda constava entrega a caminho pelas lojas Americanas. Fora isso, recomendo pela seriedade, entrega antes do prazo e preços competitivos."
6764,4,Muito bom o aparelho e a loja também.  Indicaria pra alguém comprar. Só não gostei dessa caixa de análise.
8543,4,Ontem adquirido atende as expectativas do consumidor.
8885,2,Produto bom todas as funções em conformidade. Porem a potência não atinge o especificado pelo fornecedor.
6932,1,"Não compre, a imagem das câmeras são péssimas, não da para ver o rosto da pessoa filmada ou seja só da pra ver que tem alguem, mas não da pra indentificar nada."
7635,4,Até então estou muito satisfeito. Carregou meu J5 bem rápido. Aguardo para ver se ela não vicia a carga muito rápido.
5303,0,"Um escritor prepotente, arrogante, isso transparece em seu personagem, toma várias conclusões sem embasamento científico, argumentação rasa, qse tive uma diarréia mental lendo."
5995,1,"O produto é de boa aparência, contudo, o fio é curto aproximadamente 80 cm. Inicialmente ele não funcionou, tentei de várias formas, depois de algumas tentativas começou a funcionar normalmente."
6864,0,Fiz a compra em 06/11 com entrega em 07/12 porém o produto só foi entregue em 03/01/17. Fiz vários contatos com as lojas americanas onde não tive nenhuma solução todos os protocolos foram aberto e sempre com a mesma resposta que entrariam em contato com o parceiro que faria a entrega sempre tirando a responsabilidade deles é colocando no parceiro não recomendo ninguém fazer compra com as lojas americanas e nem com o parceiro deles chamados multiloja são péssimas empresas.
3792,1,"Comprei as xícaras pensando que eram grandes conforme a imagem no site, quando chegaram me decepcionei, parecem xícaras de enfeite. E algumas partes do produto não foram pintadas direito."
8395,1,"Conheço esse perfume a anos conheço muito bem o chriro as notas dele,porém não senti o mesmo desse produto, nem ao menos fixa 1h. Não recomendado."
9281,3,"Produto dentro dos padroes que eu esperava. Aparelho muito bom e de facil uso. Bateria otia, capaz de durar 2 dias."
8823,4,ótimo custo beneficio. Preço bem mais barato do quem em outras lojas.
3345,3,BomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBomBom
261,4,"Excelente promoção, por esse preço você levaria somente o canudo, nessa promoção o copo vai grátis!"
6624,0,O tapete não é felpudo como diz o anúncio péssima qualidade
4195,4,"Bom designer excelente qualidade e acabamento, recomendo, funcionar muito bem, recomendo a compra. Foi minha melhor compra. Comprem! Ponto final."
771,4,"Gente,que oferta imperdivel! Vou logo adquirir dois."
8085,0,"Até hoje não recebi o produto, duas duchas. PL55134643BR."
4063,0,Não recebi até hoje Serviço lixo o de vcs Não posso avaliar o que não recebi lixolixolixo lixo lixo
8261,4,O produto é TOP. Como sempre copag fazendo oq a d melhor
4634,0,"tive q cancelar o pedido, pois fui informado que a loja nao iria conseguir entregar"
3987,0,Meu produto voltou para o Correio de benfica e fui ao local disseram que o produto voltou para a fonte!! Como faço para adquirir o produto!!??????
456,0,Comprei dia 02/12/17  e  Não  recebi a boneca até  hoje 01/01/18.
2976,2,"Gostei do produto, Tem boa qualidade, mas, a tampa não está devidamente ajustada."
5736,4,"Entrega rápida, otimo produto. Compraria novamente."
9649,0,"péssimo, até agora não fomos reembolsado do produto comprado em 11/12."
425,3,"O celular é maravilhoso, mas a câmera frontal deixa a desejar, não foca, é bem ruim, mas em compensação a de traz é perfeita."
2435,1,"O fone está descascando no apoio da cabeça, as almofadas soltam e são bem difíceis de se recolocar. Tive que colar com fita crepe - decepcionante: tenho que usar só dentro de casa porque está todo remendado com fita crepe com 3 dias de uso"
5486,3,"Produto excelente, atendeu todas as expectativas, imagem com ótima qualidade e fácil de mexer nas configurações . Recomendo"
6105,4,"Comprei a barraca para acampar no ano novo, choveu bastante e a mesma resistiu muito bem. O espaço interno é ótimo, é importante deixar claro que na descrição diz que a barraca abriga 4 pessoas, ela faz isso sim, quando as 4 pessoas estão em sacos de dormir e sem mochilas, caso você utilize colchão inflável e leve bagagens (que foi meu caso), a barraca suporta 2 pessoas, o que foi meu objetivo, então, estou super satisfeito. É muito fácil de montar e limpar, recomendo demais. =)"
7859,4,Otimo filme!  Recomendo a todos!  Entrega super rapida!
6858,4,"Fácil de compreensão, objetivo, de boa escrita: este certamente é um livro necessário para todos os públicos. Para os solteiros que não tiveram muita experiência amorosa, este livro é super indicado. Para os que namoram ou já estão casados, esta é uma leitura obrigatória. Entender o outro sexo sempre foi uma grande incógnita. Pensamos e agimos diferentes, cada um com seus potenciais e limitações.  Recomendadíssimo!"
8456,3,"Produto de qualidade,preço muito bom um dos melhores dentro da sua linha."
2016,4,O produto é excelente e chegou uma semana antes do previsto.
5338,0,"""Olá, tirei alguns Prints em meu computador sobre este telefone nos meses atrás em nossa amada """"Black FRAUDE"""" e por incrível que pareça este mesmo telefone só que em sua cor preta (onde deveria ser mais barato) estava bem mais caro que este vendido aqui na mesma configuração só que na cor Dourada. Black FRAUDE - R$ 1299,00 Este vendido em cor Dourada - R$ 1.276,67  Americanas vocês poderiam explicar o porque disso?"""
1571,3,Entrega rápida! Processador eficiente com um bom preço. Gostei bastante. Recomendo.
1830,1,"Impossível avaliar um produto o qual ainda não recebi!  DECEPCIONANTE!  Americanas.com, NUNCA MAIS!!!"
2423,0,"Perfume do sabonete lux dura mais do que desse perfume medíocre. Maior enganação, não compre"
3634,3,"Chegou antes do prazo e muito bem embalado. Encomendei três (azul, amarelo e verde) e vieram na mesma embalagem... Tecido leve e muito bom para levar na maternidade para facilitar a troca do bebê... :) O único detalhe é que no azul não veio com as bordinhas brancas como o da foto..."
7254,4,"Otimo produto. Só esperando chegar o Hulk, Thor e capitão América para completar a coleção."
4069,0,"Até me interesso em comprar o produto, desde que o preço do frete Seja um valor justo. 72 reais de frete sendo que tem um centro de distribuição aqui na minha cidade da b2w?"
1502,0,"Se não falam da bateria, quantas células e tempo de uso, é porque tem baixa duração. Cuidado compradores! Para comprar notebook que a bateria demora uma hora e meia, é melhor não comprar."
4864,3,"Super recomento! O leitor biométrico é um recurso muito interessante, a câmera é boa, além da canetinha como diferencial."
5616,1,"""A casa é uma graça, porém as peças (a casa vem desmontada), possuem um sistema muito ruim de encaixe e travamento. A casa fica """"molenga"""", e ao menor atrito das mãozinhas das crianças, uma ou mais partes da casa acaba desmontando... não recomendo pela sua fragilidade."""
9051,0,"Eu comprei um aparelho moto g5s, no começo tava bom, ele apresentou dois problema.  primeiro quando vou reduzi o brilho da luz, ele começa a pisca atela. agora tenho que fica com o brilho no zero mesmo, quase sem brilho. eu não  gostei disso.  segundo, que é umas das funções que eu mais queria, não funciona mais, que é a câmera traseira e a câmera da frente, nem uma delas funciona mais."
3945,0,"O tecido é diferente da foto, péssima qualidade, muito fino e feio. Apresentação do produto é horrível, cor feia, as costuras em quadrados imensos. Nada condiz com o anúncio. Vai perde dinheiro!"
5704,2,O produto é de bom estado e chegou dentro do prazo
